Latitude (decimal degrees):	48.642
Longitude (decimal degrees):	9.958
Elevation (m):	673
Radiation database:	PVGIS-CMSAF


Slope: 35 deg. (optimum)
Azimuth: -3 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20070925:1555,53.07,79.26,11.74,9.98,1.16,0.0
20070925:1655,10.03,23.31,1.97,9.46,0.78,0.0
20070925:1755,0.0,0.0,0.0,8.94,0.4,0.0
20070925:1855,0.0,0.0,0.0,8.42,0.03,0.0
20070925:1955,0.0,0.0,0.0,8.03,0.08,0.0
20070925:2055,0.0,0.0,0.0,7.64,0.13,0.0
20070925:2155,0.0,0.0,0.0,7.26,0.18,0.0
20070925:2255,0.0,0.0,0.0,7.29,0.43,0.0
20070925:2355,0.0,0.0,0.0,7.32,0.68,0.0
20070926:0055,0.0,0.0,0.0,7.35,0.92,0.0
20070926:0155,0.0,0.0,0.0,6.78,0.8,0.0
20070926:0255,0.0,0.0,0.0,6.22,0.69,0.0
20070926:0355,0.0,0.0,0.0,5.65,0.57,0.0
20070926:0455,0.0,0.0,0.0,6.04,0.81,0.0
20070926:0555,0.0,2.69,6.53,6.42,1.05,0.0
20070926:0655,127.37,164.59,16.08,6.81,1.3,0.0
20070926:0755,4.26,14.16,24.86,7.14,1.51,0.0
20070926:0855,62.14,88.42,32.28,7.47,1.73,0.0
20070926:0955,99.23,131.74,37.62,7.79,1.94,0.0
20070926:1055,98.81,131.14,40.1,7.77,2.31,0.0
20070926:1155,129.64,166.56,39.26,7.74,2.67,0.0
20070926:1255,9.73,22.71,35.27,7.71,3.03,0.0
20070926:1355,168.51,210.5,28.79,7.6,2.84,0.0
20070926:1455,69.83,97.32,20.61,7.48,2.64,0.0
20070926:1555,48.86,73.64,11.38,7.36,2.44,0.0
20070926:1655,0.38,6.59,1.62,6.93,2.57,0.0
20070926:1755,0.0,0.0,0.0,6.51,2.7,0.0
20070926:1855,0.0,0.0,0.0,6.08,2.83,0.0
20070926:1955,0.0,0.0,0.0,6.06,3.04,0.0
20070926:2055,0.0,0.0,0.0,6.03,3.25,0.0
20070926:2155,0.0,0.0,0.0,6.01,3.46,0.0
20070926:2255,0.0,0.0,0.0,6.26,3.64,0.0
20070926:2355,0.0,0.0,0.0,6.51,3.82,0.0
20070927:0055,0.0,0.0,0.0,6.76,4.0,0.0
20070927:0155,0.0,0.0,0.0,6.57,3.2,0.0
20070927:0255,0.0,0.0,0.0,6.38,2.39,0.0
20070927:0355,0.0,0.0,0.0,6.19,1.59,0.0
20070927:0455,0.0,0.0,0.0,6.51,1.2,0.0
20070927:0555,0.0,2.6,6.29,6.82,0.82,0.0
20070927:0655,0.79,7.57,15.83,7.13,0.44,0.0
20070927:0755,9.24,21.96,24.58,7.34,0.97,0.0
20070927:0855,7.86,19.92,31.97,7.56,1.51,0.0
20070927:0955,46.31,69.65,37.27,7.77,2.04,0.0
20070927:1055,201.29,250.2,39.71,8.18,2.0,0.0
20070927:1155,79.84,109.59,38.86,8.59,1.95,0.0
20070927:1255,103.6,137.5,34.87,8.99,1.9,0.0
20070927:1355,70.7,99.24,28.41,9.41,1.8,0.0
20070927:1455,68.08,96.31,20.24,9.82,1.69,0.0
20070927:1555,31.38,52.15,11.02,10.23,1.59,0.0
20070927:1655,0.0,0.51,1.26,9.33,1.52,0.0
20070927:1755,0.0,0.0,0.0,8.43,1.46,0.0
20070927:1855,0.0,0.0,0.0,7.53,1.39,0.0
20070927:1955,0.0,0.0,0.0,6.97,1.21,0.0
20070927:2055,0.0,0.0,0.0,6.41,1.03,0.0
20070927:2155,0.0,0.0,0.0,5.85,0.84,0.0
20070927:2255,0.0,0.0,0.0,5.55,0.92,0.0
20070927:2355,0.0,0.0,0.0,5.26,1.0,0.0
20070928:0055,0.0,0.0,0.0,4.97,1.08,0.0
20070928:0155,0.0,0.0,0.0,5.33,1.41,0.0
20070928:0255,0.0,0.0,0.0,5.7,1.75,0.0
20070928:0355,0.0,0.0,0.0,6.06,2.08,0.0
20070928:0455,0.0,0.0,0.0,6.14,2.39,0.0
20070928:0555,11.0,24.68,6.05,6.21,2.7,0.0
20070928:0655,51.38,75.24,15.57,6.29,3.01,0.0
20070928:0755,41.75,63.76,24.3,6.51,3.6,0.0
20070928:0855,97.29,128.44,31.66,6.74,4.18,0.0
20070928:0955,75.22,103.14,36.91,6.96,4.77,0.0
20070928:1055,110.36,143.49,39.33,7.11,4.72,0.0
20070928:1155,135.09,171.77,38.46,7.26,4.66,0.0
20070928:1255,84.18,113.68,34.48,7.4,4.61,0.0
20070928:1355,82.45,112.05,28.03,8.19,4.55,0.0
20070928:1455,56.73,82.3,19.88,8.98,4.5,0.0
20070928:1555,54.01,81.31,10.67,9.77,4.44,0.0
20070928:1655,0.0,0.37,0.91,9.32,4.4,0.0
20070928:1755,0.0,0.0,0.0,8.86,4.37,0.0
20070928:1855,0.0,0.0,0.0,8.41,4.33,0.0
20070928:1955,0.0,0.0,0.0,8.34,4.45,0.0
20070928:2055,0.0,0.0,0.0,8.27,4.57,0.0
20070928:2155,0.0,0.0,0.0,8.2,4.69,0.0
20070928:2255,0.0,0.0,0.0,8.39,4.76,0.0
20070928:2355,0.0,0.0,0.0,8.58,4.83,0.0
20070929:0055,0.0,0.0,0.0,8.78,4.9,0.0
20070929:0155,0.0,0.0,0.0,8.73,5.13,0.0
20070929:0255,0.0,0.0,0.0,8.68,5.37,0.0
20070929:0355,0.0,0.0,0.0,8.62,5.6,0.0
20070929:0455,0.0,0.0,0.0,8.7,5.45,0.0
20070929:0555,16.96,34.16,5.81,8.77,5.31,0.0
20070929:0655,80.56,110.33,15.32,8.84,5.16,0.0
20070929:0755,424.32,511.26,24.02,9.89,5.05,0.0
20070929:0855,569.85,699.08,31.34,10.95,4.94,0.0
20070929:0955,528.43,650.72,36.56,12.0,4.83,0.0
20070929:1055,690.01,873.73,38.94,12.76,4.97,0.0
20070929:1155,682.2,864.42,38.06,13.52,5.1,0.0
20070929:1255,573.07,714.86,34.08,14.28,5.24,0.0
20070929:1355,481.19,596.54,27.65,14.56,4.8,0.0
20070929:1455,283.59,355.8,19.51,14.83,4.37,0.0
20070929:1555,86.37,127.13,10.31,15.11,3.93,0.0
20070929:1655,9.59,22.99,0.57,13.65,3.61,0.0
20070929:1755,0.0,0.0,0.0,12.2,3.29,0.0
20070929:1855,0.0,0.0,0.0,10.74,2.97,0.0
20070929:1955,0.0,0.0,0.0,10.08,2.49,0.0
20070929:2055,0.0,0.0,0.0,9.42,2.01,0.0
20070929:2155,0.0,0.0,0.0,8.77,1.53,0.0
20070929:2255,0.0,0.0,0.0,8.72,1.77,0.0
20070929:2355,0.0,0.0,0.0,8.67,2.02,0.0
20070930:0055,0.0,0.0,0.0,8.62,2.26,0.0
20070930:0155,0.0,0.0,0.0,8.57,2.38,0.0
20070930:0255,0.0,0.0,0.0,8.52,2.5,0.0
20070930:0355,0.0,0.0,0.0,8.47,2.62,0.0
20070930:0455,0.0,0.0,0.0,8.84,2.54,0.0
20070930:0555,0.02,5.67,5.57,9.2,2.46,0.0
20070930:0655,77.49,107.44,15.06,9.56,2.39,0.0
20070930:0755,212.12,264.61,23.74,11.03,2.13,0.0
20070930:0855,532.29,676.56,31.02,12.5,1.87,0.0
20070930:0955,623.35,821.16,36.21,13.96,1.61,0.0
20070930:1055,642.14,860.33,38.56,14.9,1.39,0.0
20070930:1155,619.63,832.86,37.67,15.84,1.17,0.0
20070930:1255,561.65,748.62,33.69,16.78,0.95,0.0
20070930:1355,424.85,550.48,27.27,16.82,0.76,0.0
20070930:1455,279.81,362.82,19.14,16.85,0.57,0.0
20070930:1555,60.9,94.41,9.96,16.88,0.39,0.0
20070930:1655,7.36,19.69,0.22,15.27,0.91,0.0
20070930:1755,0.0,0.0,0.0,13.65,1.43,0.0
20070930:1855,0.0,0.0,0.0,12.04,1.96,0.0
20070930:1955,0.0,0.0,0.0,11.19,1.76,0.0
20070930:2055,0.0,0.0,0.0,10.34,1.56,0.0
20070930:2155,0.0,0.0,0.0,9.49,1.37,0.0
20070930:2255,0.0,0.0,0.0,9.31,1.46,0.0
20070930:2355,0.0,0.0,0.0,9.13,1.55,0.0
20071001:0055,0.0,0.0,0.0,8.96,1.64,0.0
20071001:0155,0.0,0.0,0.0,8.64,1.77,0.0
20071001:0255,0.0,0.0,0.0,8.32,1.91,0.0
20071001:0355,0.0,0.0,0.0,8.01,2.04,0.0
20071001:0455,0.0,0.0,0.0,7.73,2.04,0.0
20071001:0555,29.05,53.58,5.33,7.45,2.03,0.0
20071001:0655,160.72,203.8,14.8,7.17,2.03,0.0
20071001:0755,370.79,455.72,23.45,10.07,1.83,0.0
20071001:0855,498.9,633.42,30.71,12.97,1.64,0.0
20071001:0955,600.13,796.53,35.85,15.88,1.45,0.0
20071001:1055,613.42,828.06,38.18,16.96,1.19,0.0
20071001:1155,575.55,777.3,37.27,18.04,0.92,0.0
20071001:1255,324.46,421.25,33.3,19.13,0.66,0.0
20071001:1355,404.76,528.37,26.89,19.27,0.9,0.0
20071001:1455,240.82,315.26,18.78,19.42,1.14,0.0
20071001:1555,73.67,114.12,9.61,19.57,1.38,0.0
20071001:1655,0.0,0.0,0.0,17.86,1.67,0.0
20071001:1755,0.0,0.0,0.0,16.15,1.96,0.0
20071001:1855,0.0,0.0,0.0,14.44,2.25,0.0
20071001:1955,0.0,0.0,0.0,13.68,1.84,0.0
20071001:2055,0.0,0.0,0.0,12.92,1.44,0.0
20071001:2155,0.0,0.0,0.0,12.15,1.03,0.0
20071001:2255,0.0,0.0,0.0,11.67,1.29,0.0
20071001:2355,0.0,0.0,0.0,11.19,1.54,0.0
20071002:0055,0.0,0.0,0.0,10.71,1.79,0.0
20071002:0155,0.0,0.0,0.0,10.66,1.91,0.0
20071002:0255,0.0,0.0,0.0,10.61,2.02,0.0
20071002:0355,0.0,0.0,0.0,10.56,2.14,0.0
20071002:0455,0.0,0.0,0.0,10.45,2.09,0.0
20071002:0555,6.62,18.42,5.08,10.34,2.04,0.0
20071002:0655,158.39,203.9,14.55,10.23,1.99,0.0
20071002:0755,94.47,128.67,23.17,12.6,1.84,0.0
20071002:0855,86.22,120.27,30.39,14.97,1.69,0.0
20071002:0955,249.54,320.02,35.5,17.35,1.54,0.0
20071002:1055,160.39,212.0,37.79,18.03,1.56,0.0
20071002:1155,197.68,258.15,36.87,18.71,1.57,0.0
20071002:1255,121.71,165.95,32.91,19.4,1.59,0.0
20071002:1355,105.49,145.92,26.51,19.34,1.77,0.0
20071002:1455,41.87,67.33,18.42,19.28,1.96,0.0
20071002:1555,0.0,3.67,9.26,19.23,2.15,0.0
20071002:1655,0.0,0.0,0.0,17.7,2.14,0.0
20071002:1755,0.0,0.0,0.0,16.18,2.12,0.0
20071002:1855,0.0,0.0,0.0,14.65,2.11,0.0
20071002:1955,0.0,0.0,0.0,14.19,1.78,0.0
20071002:2055,0.0,0.0,0.0,13.73,1.45,0.0
20071002:2155,0.0,0.0,0.0,13.27,1.12,0.0
20071002:2255,0.0,0.0,0.0,12.72,1.11,0.0
20071002:2355,0.0,0.0,0.0,12.17,1.11,0.0
20071003:0055,0.0,0.0,0.0,11.62,1.1,0.0
20071003:0155,0.0,0.0,0.0,11.49,1.33,0.0
20071003:0255,0.0,0.0,0.0,11.36,1.55,0.0
20071003:0355,0.0,0.0,0.0,11.24,1.78,0.0
20071003:0455,0.0,0.0,0.0,10.97,1.77,0.0
20071003:0555,0.0,1.9,4.84,10.69,1.75,0.0
20071003:0655,56.17,82.47,14.29,10.42,1.74,0.0
20071003:0755,115.94,153.8,22.89,12.54,1.77,0.0
20071003:0855,282.77,355.36,30.07,14.66,1.79,0.0
20071003:0955,588.65,777.28,35.14,16.79,1.82,0.0
20071003:1055,342.63,438.04,37.41,17.88,1.93,0.0
20071003:1155,195.5,255.24,36.48,18.97,2.03,0.0
20071003:1255,412.61,534.12,32.52,20.07,2.14,0.0
20071003:1355,416.41,542.17,26.14,20.39,1.73,0.0
20071003:1455,227.76,300.32,18.06,20.72,1.33,0.0
20071003:1555,69.16,109.65,8.91,21.05,0.92,0.0
20071003:1655,0.0,0.0,0.0,19.22,1.27,0.0
20071003:1755,0.0,0.0,0.0,17.4,1.62,0.0
20071003:1855,0.0,0.0,0.0,15.58,1.97,0.0
20071003:1955,0.0,0.0,0.0,14.9,1.63,0.0
20071003:2055,0.0,0.0,0.0,14.22,1.29,0.0
20071003:2155,0.0,0.0,0.0,13.53,0.95,0.0
20071003:2255,0.0,0.0,0.0,13.41,0.92,0.0
20071003:2355,0.0,0.0,0.0,13.28,0.9,0.0
20071004:0055,0.0,0.0,0.0,13.16,0.87,0.0
20071004:0155,0.0,0.0,0.0,13.11,0.98,0.0
20071004:0255,0.0,0.0,0.0,13.06,1.09,0.0
20071004:0355,0.0,0.0,0.0,13.02,1.2,0.0
20071004:0455,0.0,0.0,0.0,13.11,1.39,0.0
20071004:0555,0.0,1.81,4.6,13.2,1.59,0.0
20071004:0655,23.25,41.98,14.03,13.29,1.78,0.0
20071004:0755,79.4,111.75,22.6,14.49,1.78,0.0
20071004:0855,96.67,133.16,29.75,15.69,1.78,0.0
20071004:0955,588.63,778.32,34.79,16.89,1.78,0.0
20071004:1055,147.94,195.85,37.03,17.07,1.83,0.0
20071004:1155,325.2,414.24,36.08,17.26,1.89,0.0
20071004:1255,134.12,179.27,32.13,17.45,1.94,0.0
20071004:1355,111.52,152.37,25.76,18.17,1.96,0.0
20071004:1455,121.41,165.19,17.7,18.89,1.98,0.0
20071004:1555,72.67,114.4,8.56,19.61,2.0,0.0
20071004:1655,0.0,0.0,0.0,18.32,2.0,0.0
20071004:1755,0.0,0.0,0.0,17.04,2.01,0.0
20071004:1855,0.0,0.0,0.0,15.75,2.01,0.0
20071004:1955,0.0,0.0,0.0,15.63,1.53,0.0
20071004:2055,0.0,0.0,0.0,15.51,1.05,0.0
20071004:2155,0.0,0.0,0.0,15.39,0.57,0.0
20071004:2255,0.0,0.0,0.0,14.47,0.77,0.0
20071004:2355,0.0,0.0,0.0,13.54,0.98,0.0
20071005:0055,0.0,0.0,0.0,12.62,1.19,0.0
20071005:0155,0.0,0.0,0.0,12.43,1.14,0.0
20071005:0255,0.0,0.0,0.0,12.25,1.09,0.0
20071005:0355,0.0,0.0,0.0,12.07,1.03,0.0
20071005:0455,0.0,0.0,0.0,11.76,0.95,0.0
20071005:0555,7.89,20.25,4.35,11.45,0.86,0.0
20071005:0655,0.14,6.04,13.77,11.14,0.77,0.0
20071005:0755,45.79,70.54,22.31,12.77,0.65,0.0
20071005:0855,48.59,74.48,29.43,14.4,0.53,0.0
20071005:0955,45.21,70.77,34.43,16.03,0.41,0.0
20071005:1055,95.93,132.9,36.64,16.26,0.91,0.0
20071005:1155,97.64,134.94,35.69,16.49,1.4,0.0
20071005:1255,87.36,122.5,31.74,16.72,1.89,0.0
20071005:1355,40.05,64.31,25.39,16.65,2.06,0.0
20071005:1455,68.29,99.24,17.34,16.58,2.24,0.0
20071005:1555,9.95,23.78,8.22,16.51,2.41,0.0
20071005:1655,0.0,0.0,0.0,15.54,2.57,0.0
20071005:1755,0.0,0.0,0.0,14.57,2.73,0.0
20071005:1855,0.0,0.0,0.0,13.6,2.88,0.0
20071005:1955,0.0,0.0,0.0,13.18,2.93,0.0
20071005:2055,0.0,0.0,0.0,12.76,2.98,0.0
20071005:2155,0.0,0.0,0.0,12.34,3.03,0.0
20071005:2255,0.0,0.0,0.0,12.15,2.93,0.0
20071005:2355,0.0,0.0,0.0,11.95,2.82,0.0
20071006:0055,0.0,0.0,0.0,11.76,2.72,0.0
20071006:0155,0.0,0.0,0.0,11.58,2.88,0.0
20071006:0255,0.0,0.0,0.0,11.4,3.04,0.0
20071006:0355,0.0,0.0,0.0,11.22,3.2,0.0
20071006:0455,0.0,0.0,0.0,10.95,3.12,0.0
20071006:0555,21.77,44.46,4.11,10.68,3.04,0.0
20071006:0655,129.36,169.17,13.5,10.41,2.97,0.0
20071006:0755,400.27,488.88,22.03,10.8,3.36,0.0
20071006:0855,547.44,677.39,29.11,11.19,3.75,0.0
20071006:0955,640.2,804.1,34.08,11.59,4.14,0.0
20071006:1055,681.76,864.78,36.26,12.13,4.33,0.0
20071006:1155,660.7,834.97,35.3,12.67,4.51,0.0
20071006:1255,583.37,727.48,31.35,13.22,4.7,0.0
20071006:1355,448.18,550.77,25.02,13.21,4.64,0.0
20071006:1455,267.87,334.81,16.98,13.21,4.58,0.0
20071006:1555,73.82,113.24,7.87,13.21,4.52,0.0
20071006:1655,0.0,0.0,0.0,12.26,4.41,0.0
20071006:1755,0.0,0.0,0.0,11.32,4.3,0.0
20071006:1855,0.0,0.0,0.0,10.37,4.19,0.0
20071006:1955,0.0,0.0,0.0,10.01,3.87,0.0
20071006:2055,0.0,0.0,0.0,9.64,3.54,0.0
20071006:2155,0.0,0.0,0.0,9.27,3.21,0.0
20071006:2255,0.0,0.0,0.0,8.98,2.94,0.0
20071006:2355,0.0,0.0,0.0,8.68,2.67,0.0
20071007:0055,0.0,0.0,0.0,8.39,2.4,0.0
20071007:0155,0.0,0.0,0.0,8.5,2.43,0.0
20071007:0255,0.0,0.0,0.0,8.62,2.46,0.0
20071007:0355,0.0,0.0,0.0,8.74,2.48,0.0
20071007:0455,0.0,0.0,0.0,8.54,2.41,0.0
20071007:0555,19.8,41.22,3.86,8.33,2.34,0.0
20071007:0655,208.52,261.7,13.24,8.13,2.26,0.0
20071007:0755,399.75,488.01,21.74,9.05,2.3,0.0
20071007:0855,542.53,677.05,28.79,9.96,2.34,0.0
20071007:0955,628.89,803.94,33.72,10.88,2.37,0.0
20071007:1055,667.95,867.49,35.88,11.64,2.34,0.0
20071007:1155,645.36,837.17,34.91,12.4,2.3,0.0
20071007:1255,569.61,728.6,30.97,13.16,2.26,0.0
20071007:1355,447.43,560.63,24.65,13.3,2.35,0.0
20071007:1455,269.31,340.36,16.63,13.44,2.45,0.0
20071007:1555,73.46,113.66,7.53,13.59,2.54,0.0
20071007:1655,0.0,0.0,0.0,12.07,2.26,0.0
20071007:1755,0.0,0.0,0.0,10.56,1.98,0.0
20071007:1855,0.0,0.0,0.0,9.04,1.7,0.0
20071007:1955,0.0,0.0,0.0,8.09,1.75,0.0
20071007:2055,0.0,0.0,0.0,7.13,1.8,0.0
20071007:2155,0.0,0.0,0.0,6.17,1.85,0.0
20071007:2255,0.0,0.0,0.0,5.77,1.46,0.0
20071007:2355,0.0,0.0,0.0,5.37,1.07,0.0
20071008:0055,0.0,0.0,0.0,4.97,0.68,0.0
20071008:0155,0.0,0.0,0.0,4.78,0.73,0.0
20071008:0255,0.0,0.0,0.0,4.6,0.78,0.0
20071008:0355,0.0,0.0,0.0,4.42,0.83,0.0
20071008:0455,0.0,0.0,0.0,4.31,0.86,0.0
20071008:0555,18.14,38.22,3.61,4.21,0.9,0.0
20071008:0655,209.05,259.24,12.98,4.1,0.94,0.0
20071008:0755,390.68,476.89,21.45,6.6,0.91,0.0
20071008:0855,542.14,688.68,28.47,9.1,0.87,0.0
20071008:0955,619.36,817.05,33.37,11.6,0.84,0.0
20071008:1055,655.25,873.64,35.5,12.22,1.07,0.0
20071008:1155,636.88,842.63,34.52,12.84,1.3,0.0
20071008:1255,565.83,732.82,30.59,13.46,1.53,0.0
20071008:1355,442.34,558.39,24.28,13.51,1.71,0.0
20071008:1455,265.38,336.92,16.28,13.57,1.89,0.0
20071008:1555,69.95,109.41,7.19,13.63,2.07,0.0
20071008:1655,0.0,0.0,0.0,12.35,1.97,0.0
20071008:1755,0.0,0.0,0.0,11.08,1.88,0.0
20071008:1855,0.0,0.0,0.0,9.8,1.78,0.0
20071008:1955,0.0,0.0,0.0,9.33,1.87,0.0
20071008:2055,0.0,0.0,0.0,8.86,1.96,0.0
20071008:2155,0.0,0.0,0.0,8.38,2.06,0.0
20071008:2255,0.0,0.0,0.0,8.38,1.71,0.0
20071008:2355,0.0,0.0,0.0,8.39,1.36,0.0
20071009:0055,0.0,0.0,0.0,8.39,1.01,0.0
20071009:0155,0.0,0.0,0.0,7.28,0.81,0.0
20071009:0255,0.0,0.0,0.0,6.18,0.62,0.0
20071009:0355,0.0,0.0,0.0,5.08,0.43,0.0
20071009:0455,0.0,0.0,0.0,4.82,0.39,0.0
20071009:0555,15.35,34.05,3.36,4.57,0.35,0.0
20071009:0655,135.43,173.26,12.71,4.31,0.32,0.0
20071009:0755,366.54,449.27,21.16,6.58,0.36,0.0
20071009:0855,525.73,669.82,28.15,8.85,0.4,0.0
20071009:0955,534.63,692.28,33.02,11.13,0.44,0.0
20071009:1055,528.85,682.27,35.12,11.57,0.74,0.0
20071009:1155,356.0,445.6,34.13,12.02,1.04,0.0
20071009:1255,216.52,273.08,30.21,12.47,1.34,0.0
20071009:1355,296.91,369.86,23.91,12.58,1.5,0.0
20071009:1455,75.52,106.44,15.93,12.7,1.66,0.0
20071009:1555,59.76,95.5,6.85,12.82,1.82,0.0
20071009:1655,0.0,0.0,0.0,11.55,1.79,0.0
20071009:1755,0.0,0.0,0.0,10.29,1.77,0.0
20071009:1855,0.0,0.0,0.0,9.03,1.74,0.0
20071009:1955,0.0,0.0,0.0,8.55,1.83,0.0
20071009:2055,0.0,0.0,0.0,8.06,1.93,0.0
20071009:2155,0.0,0.0,0.0,7.57,2.03,0.0
20071009:2255,0.0,0.0,0.0,7.1,1.61,0.0
20071009:2355,0.0,0.0,0.0,6.64,1.2,0.0
20071010:0055,0.0,0.0,0.0,6.17,0.79,0.0
20071010:0155,0.0,0.0,0.0,5.65,0.72,0.0
20071010:0255,0.0,0.0,0.0,5.13,0.65,0.0
20071010:0355,0.0,0.0,0.0,4.61,0.58,0.0
20071010:0455,0.0,0.0,0.0,4.49,0.53,0.0
20071010:0555,12.01,28.72,3.12,4.37,0.49,0.0
20071010:0655,81.11,109.93,12.45,4.25,0.44,0.0
20071010:0755,304.43,370.35,20.87,6.51,0.74,0.0
20071010:0855,506.01,634.35,27.83,8.77,1.04,0.0
20071010:0955,317.87,391.18,32.66,11.04,1.34,0.0
20071010:1055,345.95,425.92,34.75,11.56,1.67,0.0
20071010:1155,610.7,787.5,33.75,12.09,2.01,0.0
20071010:1255,551.71,699.8,29.83,12.62,2.34,0.0
20071010:1355,422.03,523.37,23.55,12.53,2.67,0.0
20071010:1455,188.93,240.67,15.58,12.44,3.0,0.0
20071010:1555,49.21,80.67,6.52,12.36,3.32,0.0
20071010:1655,0.0,0.0,0.0,11.27,3.17,0.0
20071010:1755,0.0,0.0,0.0,10.19,3.02,0.0
20071010:1855,0.0,0.0,0.0,9.1,2.87,0.0
20071010:1955,0.0,0.0,0.0,8.57,2.58,0.0
20071010:2055,0.0,0.0,0.0,8.04,2.3,0.0
20071010:2155,0.0,0.0,0.0,7.51,2.01,0.0
20071010:2255,0.0,0.0,0.0,7.18,1.83,0.0
20071010:2355,0.0,0.0,0.0,6.85,1.65,0.0
20071011:0055,0.0,0.0,0.0,6.52,1.46,0.0
20071011:0155,0.0,0.0,0.0,6.02,1.47,0.0
20071011:0255,0.0,0.0,0.0,5.52,1.47,0.0
20071011:0355,0.0,0.0,0.0,5.02,1.48,0.0
20071011:0455,0.0,0.0,0.0,4.91,1.64,0.0
20071011:0555,10.75,26.91,2.87,4.8,1.8,0.0
20071011:0655,196.9,244.58,12.18,4.69,1.96,0.0
20071011:0755,390.13,468.99,20.58,5.92,2.19,0.0
20071011:0855,535.99,657.23,27.5,7.15,2.43,0.0
20071011:0955,624.59,782.82,32.31,8.39,2.66,0.0
20071011:1055,662.2,840.93,34.37,9.46,2.81,0.0
20071011:1155,608.21,765.05,33.36,10.54,2.97,0.0
20071011:1255,559.38,700.0,29.45,11.62,3.12,0.0
20071011:1355,430.59,530.76,23.19,11.68,3.02,0.0
20071011:1455,247.94,311.4,15.23,11.74,2.91,0.0
20071011:1555,54.42,88.42,6.18,11.8,2.81,0.0
20071011:1655,0.0,0.0,0.0,10.37,2.48,0.0
20071011:1755,0.0,0.0,0.0,8.95,2.15,0.0
20071011:1855,0.0,0.0,0.0,7.52,1.82,0.0
20071011:1955,0.0,0.0,0.0,6.72,1.81,0.0
20071011:2055,0.0,0.0,0.0,5.91,1.8,0.0
20071011:2155,0.0,0.0,0.0,5.1,1.79,0.0
20071011:2255,0.0,0.0,0.0,4.73,1.42,0.0
20071011:2355,0.0,0.0,0.0,4.37,1.04,0.0
20071012:0055,0.0,0.0,0.0,4.0,0.66,0.0
20071012:0155,0.0,0.0,0.0,3.79,0.81,0.0
20071012:0255,0.0,0.0,0.0,3.58,0.97,0.0
20071012:0355,0.0,0.0,0.0,3.38,1.12,0.0
20071012:0455,0.0,0.0,0.0,3.14,1.22,0.0
20071012:0555,4.86,16.22,2.62,2.91,1.33,0.0
20071012:0655,57.44,81.55,11.92,2.67,1.43,0.0
20071012:0755,104.16,135.67,20.29,5.13,1.56,0.0
20071012:0855,408.43,497.24,27.18,7.59,1.69,0.0
20071012:0955,396.06,487.89,31.96,10.05,1.82,0.0
20071012:1055,275.75,340.53,33.99,10.8,2.12,0.0
20071012:1155,349.26,430.49,32.98,11.56,2.43,0.0
20071012:1255,102.71,138.12,29.08,12.32,2.73,0.0
20071012:1355,19.32,36.55,22.83,12.09,2.78,0.0
20071012:1455,15.93,31.9,14.89,11.87,2.82,0.0
20071012:1555,1.38,8.96,5.85,11.65,2.87,0.0
20071012:1655,0.0,0.0,0.0,10.45,2.48,0.0
20071012:1755,0.0,0.0,0.0,9.26,2.1,0.0
20071012:1855,0.0,0.0,0.0,8.07,1.71,0.0
20071012:1955,0.0,0.0,0.0,7.93,1.79,0.0
20071012:2055,0.0,0.0,0.0,7.79,1.87,0.0
20071012:2155,0.0,0.0,0.0,7.65,1.94,0.0
20071012:2255,0.0,0.0,0.0,7.45,1.55,0.0
20071012:2355,0.0,0.0,0.0,7.25,1.16,0.0
20071013:0055,0.0,0.0,0.0,7.05,0.77,0.0
20071013:0155,0.0,0.0,0.0,6.98,0.68,0.0
20071013:0255,0.0,0.0,0.0,6.91,0.58,0.0
20071013:0355,0.0,0.0,0.0,6.85,0.48,0.0
20071013:0455,0.0,0.0,0.0,6.74,0.63,0.0
20071013:0555,5.51,17.96,2.37,6.62,0.77,0.0
20071013:0655,181.25,229.22,11.65,6.51,0.91,0.0
20071013:0755,293.77,357.13,20.0,7.53,1.44,0.0
20071013:0855,338.31,411.26,26.86,8.55,1.98,0.0
20071013:0955,192.94,240.79,31.6,9.58,2.51,0.0
20071013:1055,82.18,112.93,33.62,10.17,2.63,0.0
20071013:1155,131.57,170.84,32.6,10.76,2.75,0.0
20071013:1255,260.04,320.68,28.7,11.35,2.87,0.0
20071013:1355,314.97,385.92,22.47,11.44,3.09,0.0
20071013:1455,231.33,290.82,14.55,11.54,3.32,0.0
20071013:1555,40.26,69.72,5.53,11.64,3.54,0.0
20071013:1655,0.0,0.0,0.0,10.43,3.43,0.0
20071013:1755,0.0,0.0,0.0,9.22,3.32,0.0
20071013:1855,0.0,0.0,0.0,8.01,3.21,0.0
20071013:1955,0.0,0.0,0.0,7.44,2.91,0.0
20071013:2055,0.0,0.0,0.0,6.87,2.6,0.0
20071013:2155,0.0,0.0,0.0,6.3,2.29,0.0
20071013:2255,0.0,0.0,0.0,5.77,2.15,0.0
20071013:2355,0.0,0.0,0.0,5.24,2.0,0.0
20071014:0055,0.0,0.0,0.0,4.71,1.86,0.0
20071014:0155,0.0,0.0,0.0,4.34,1.83,0.0
20071014:0255,0.0,0.0,0.0,3.98,1.8,0.0
20071014:0355,0.0,0.0,0.0,3.62,1.77,0.0
20071014:0455,0.0,0.0,0.0,3.29,1.77,0.0
